Date,alpha1,alpha2,alpha3,alpha4,alpha5,alpha6,alpha12,alpha13,alpha14,alpha15,alpha54,alphaExt1,alphaExt2,alphaExt3,alphaExt4
2022-10-05 00:00:00-04:00,3.5,0.5924076604866374,0.38455761091125923,-9.0,-79857.0,0.43062064465416167,-0.860137939453125,-133.0,204.97542685538096,-7.0,-0.6867951021565113,1.0706354384995411,1.1315051928611382,1.0955947829400694,0.7613636560676519
2022-10-06 00:00:00-04:00,2.5,0.6333863411355946,0.5075287051511951,-9.0,-103712.0,0.4685681344185324,-3.802398681640568,-170.0,13.119907763718906,-7.0,-0.08892366820869459,1.0809846034567512,1.1409607030901037,1.112955925833065,0.7276073526019698
2022-10-07 00:00:00-04:00,1.5,0.6930721784060045,0.5867727088242428,-5.0,-30360.0,0.5392453011010797,10.175659179687557,-281.0,4.853207709909717,-5.0,-0.1629989054966661,1.12080819155062,1.1631597655330717,1.1399446239646158,0.6847377668703359
2022-10-10 00:00:00-04:00,0.5,0.5460000212538638,0.24408515104960307,-2.0,-128310.0,0.3896388305225385,-2.707733154296875,-416.0,11.689164915676155,-5.0,-0.3794217479114776,1.1210207619947041,1.1395122479397155,1.1361509678174275,0.6818181698461224
2022-10-11 00:00:00-04:00,0.5,0.4718610309515602,0.2036200454192988,-1.0,-62967.0,0.25897180531152414,2.228607177734375,-285.0,88.82732922185278,-7.0,-0.27926539849934146,1.1140951631500238,1.1439394610510618,1.1215509299628739,0.6900850031261065
2022-10-12 00:00:00-04:00,0.5,0.11193785212793451,-0.0204668618764283,-2.0,-115508.0,0.066776505292118,-1.153472900390625,-325.0,27.91257921210532,-7.0,-0.07554880723074846,1.1118737461559394,1.1419610368508688,1.1363413673830323,0.7061178062309952
2022-10-13 00:00:00-04:00,4.5,-0.577595307921664,0.12154218968404025,-1.0,-4906.0,0.41857411741743866,-9.19818115234375,-420.0,208.8684845913019,-7.0,-0.7282582814334935,1.0960225420502172,1.0976537452002766,1.1204905996925887,0.7127722355770311
2022-10-14 00:00:00-04:00,3.5,-0.2427044808422605,-0.011262525557638976,-4.0,-13920.0,0.36653009263462016,-8.152252197265625,-405.0,5.497951389519303,-6.0,-0.05855224214999467,1.1208047188271923,1.1135116403121945,1.1136398651433996,0.7145329059229623
2022-10-17 00:00:00-04:00,4.5,0.09658750676375702,0.009598306448707846,-5.0,-58520.0,0.39163225887624004,8.983123779296875,-397.0,162.91901969251586,-6.0,-0.8579580353558509,1.1114159197456392,1.1006606096629024,1.1077132205899647,0.728402357835036
2022-10-18 00:00:00-04:00,4.5,0.0055364264299582145,0.008876507449640258,-8.0,-48063.0,0.4074829915483904,-4.212982177734432,-395.0,0.4074829915483904,-5.0,-0.4803008225245067,1.1150930584202594,1.0860682637214818,1.104984647821191,0.7121303691807448
2022-10-19 00:00:00-04:00,3.5,0.006205601903637744,0.01889207274280883,-8.0,-102425.0,0.40596116092300005,-2.570800781250057,-225.0,198.10904653042402,-6.0,-0.47137599857583395,1.1088987630399825,1.09033676860599,1.1224163109607077,0.6806471098170244
2022-10-20 00:00:00-04:00,2.5,-0.03260437556101438,-0.15985441452411353,-7.0,-73100.0,0.3635306530428228,3.020416259765625,-235.0,21.448308529526543,-8.0,-0.10286729276264178,1.066804328667303,1.0863723145576751,1.1112636252971515,0.7336165005282708
2022-10-21 00:00:00-04:00,4.5,-0.0395384167820074,-0.08690177857045647,-6.0,-11100.0,0.345008558981406,-8.68011474609375,-412.0,170.77923669579596,-9.0,-0.843349882265236,1.025253432704908,1.046908940771952,1.0710446373769091,0.740560296797392
2022-10-24 00:00:00-04:00,4.5,-0.4980188787739748,0.1511101492317016,-9.0,-87750.0,0.4262241925617251,4.476837158203125,-367.0,164.9487625213876,-7.0,-0.7966921456767794,0.9977798551349957,1.0303320892636778,1.0468595759370558,0.7326732490965117
